t,P,Q
4.4,26.12368386420673,3.9454762424520236
4.45,27.055087652151936,4.0441596416714924
4.5,28.004696249460228,4.159960689566876
4.55,28.96952166856881,4.294469647334279
4.6000000000000005,29.945927533430577,4.449499254746578
4.65,30.92953953912536,4.62710583825096
4.7,31.915149642596198,4.829609727896461
4.75,32.896615894902574,5.059613433734069
4.800000000000001,33.86676105640516,5.320015352531326
4.8500000000000005,34.817274781096,5.614015902652479
4.9,35.7386262817113,5.945111902357504
4.95,36.619997030446044,6.317073723076969
5.0,37.4492461843877,6.733898318922554
5.050000000000001,38.21292490963934,7.1997297867758885
5.1000000000000005,38.896359292189814,7.7187378903201
5.15,39.48382448671397,8.294944381065408
5.2,39.9588342550932,8.931987546149054
5.25,40.30456880931571,9.632817960372936
5.300000000000001,40.504458324055015,10.399323776481383
5.3500000000000005,40.54292798435481,11.231892828499696
5.4,40.406291758671394,12.128931707093198
5.45,40.083756163455966,13.086378262509001
5.5,39.56846408146055,14.097261762632481
5.550000000000001,38.85847696447827,15.151380502971932
5.6000000000000005,37.95756911239047,16.235174797713917
5.65,36.87569952770856,17.33186822028539
5.7,35.62904355776371,18.42192739347602
5.75,34.23951204401919,19.483850126808328
5.800000000000001,32.733755969934,20.49523860339753
5.8500000000000005,31.1417366083079,21.434059739755217
5.9,29.49501553102652,22.27995299933343
5.95,27.824965920363816,23.015429377604764
6.0,26.161113726365787,23.626819914500206
6.050000000000001,24.5297834896714,24.104874590944526
6.1000000000000005,22.95316011946289,24.444971369857498
6.15,21.448802807496893,24.646955246535395
6.2,20.029579085238588,24.714674950416132
6.25,18.703938771134023,24.655312496745726
6.300000000000001,17.47642408980225,24.47860700995549
6.3500000000000005,16.34831121404801,24.196063362033637
6.4,15.318293195344205,23.820215035311673
6.45,14.383136913165549,23.363986070803794
6.5,13.5382707091007,22.840174169660695
6.550000000000001,12.77828046334817,22.261058916259486
6.6000000000000005,12.097307978254385,21.638126648276252
6.65,11.48935633228647,20.98189632171469
6.7,10.948513049869067,20.30182772460167
6.75,10.469104610933071,19.60629331278312
6.800000000000001,10.045796138937478,18.90259662508289
6.8500000000000005,9.673649019368307,18.19702278777772
6.9,9.348147426735999,17.49490942150833
6.95,9.06520275403156,16.800728938511728
7.0,8.821143029735351,16.11817556625551
7.050000000000001,8.612692720630951,15.450252379512138
7.1000000000000005,8.436946909841929,14.79935516574812
7.15,8.291342710559416,14.167351127587706
7.2,8.173629900330482,13.555651297250693
7.25,8.081842100107055,12.965276160603329
7.300000000000001,8.014269335943522,12.39691441778044
7.3500000000000005,7.969432471717812,11.850975090489756
7.4,7.946059756244481,11.327633361731994
7.45,7.943065561200408,10.82687063221909
7.5,7.959531276467941,10.348509322578133
7.550000000000001,7.994688260692517,9.892242958935906
7.6000000000000005,8.04790270488919,9.457662064456885
7.65,8.118662246805828,9.044276350009179
7.7,8.206564166893079,8.651533659781865
7.75,8.311304998428882,8.278836086773573
7.800000000000001,8.432671391266627,7.9255536315442
7.8500000000000005,8.570532078503776,7.591035737342626
7.9,8.72483080652024,7.274620996824938
7.95,8.89558010025629,6.975645290679203
8.0,9.082855746601961,6.693448586848094
8.05,9.286791888923442,6.427380600736895
8.1,9.507576634800785,6.176805491716813
8.15,9.745448086854049,5.941105749203619
8.200000000000001,10.000690713023051,5.719685402387504
8.25,10.273631977813354,5.511972671073126
8.3,10.564639159824102,5.317422160821621
8.35,10.874116283334615,5.135516693443566
8.4,11.202501092846276,4.96576885366687
8.450000000000001,11.550261999243041,4.807722324312214
8.5,11.91789492462121,4.660953075390973
8.55,12.305919969800197,4.525070467060893
8.6,12.714877823991554,4.399718322221447
8.65,13.145325829979122,4.284576021615118
8.700000000000001,13.59783361032757,4.179359672555484
8.75,14.072978150440912,4.083823401780208
8.8,14.571338222559499,3.997760823396684
8.85,15.093488020808714,3.9210067344341217
8.9,15.639989860965832,3.8534390931328915
8.950000000000001,16.211385779443717,3.7949813387895173
9.0,16.808187843842077,3.7456051167306255
9.05,17.430866962034052,3.7053334777945945
9.1,18.079839947912323,3.674244628509317
9.15,18.75545456945434,3.652476315870357
9.200000000000001,19.457972268639196,3.6402309390642094
9.25,20.187548203116133,3.6377814893363802
9.3,20.944208216854364,3.6454784279727397
9.35,21.72782230223466,3.663757620266588
9.4,22.538074070808204,3.693149449208475
9.450000000000001,23.37442570688303,3.7342892347292294
9.5,24.236077841258968,3.787929080145354
9.55,25.121923757854663,3.8549512534425006
9.600000000000001,26.030497342405482,3.936383182213362
9.65,26.95991421226609,4.033414090597667
9.700000000000001,27.90780554686149,4.147413225196628
9.75,28.871244292956707,4.279949492363318
9.8,29.846663678910442,4.432812145550283
9.850000000000001,30.82976837805757,4.608031898378443
9.9,31.81543926455386,4.8079014722398075
9.950000000000001,32.797633567559735,5.0349940881642885
10.0,33.76928342295912,5.292177751002163
10.05,34.72219742140067,5.58262232156333
10.100000000000001,35.646971825803824,5.909795311147763
10.15,36.53292072204067,6.277441068058972
10.200000000000001,37.368037455094964,6.6895366058573495
10.25,38.13900316336324,7.150215869039019
10.3,38.83126175633063,7.663652972850482
10.350000000000001,39.42918373523799,8.233894267734485
10.4,39.91634295706193,8.864629522815719
10.450000000000001,40.27592954998986,9.558894834664784
10.5,40.491317152167525,10.318704900952524
10.55,40.546791815755256,11.144620849879125
10.600000000000001,40.428431999078846,12.035272306235827
10.65,40.1251038311043,12.986868386969032
10.700000000000001,39.62950499710342,13.992750079111808
10.75,38.93915861336521,15.043052462362258
10.8,38.05723268933371,16.124554389785995
10.850000000000001,36.993050490725096,17.22078975462069
10.9,35.762171024653505,18.31247377862176
10.950000000000001,34.38596149165219,19.37825893230613
11.0,32.890651763943836,20.39578285593438
11.05,31.305942585514483,21.342915593279915
11.100000000000001,29.663315273959576,22.19906967659509
11.15,27.994241287981776,22.946417066518027
11.200000000000001,26.32850143178828,23.57086842270316
11.25,24.692794549176654,24.06271027331291
11.3,23.1097542861222,24.416853567471207
11.350000000000001,21.597417672096196,24.632707760809243
11.4,20.169119678430338,24.713744081832896
11.450000000000001,18.833737275406897,24.666841390035735
11.5,17.596180539784847,24.501516296786903
11.55,16.45802532128568,24.229129782131835
11.600000000000001,15.418195455924941,23.862142116660696
11.65,14.473624706047103,23.413463424068137
11.700000000000001,13.619852740627918,22.895924077800228
11.75,12.851530986661722,22.321870478439756
11.8,12.162830831964204,21.7028787433789
11.850000000000001,11.54775797607866,21.049571172183626
11.9,11.00038332800394,20.371516990976033
11.950000000000001,10.515003829000074,19.677198559717787
12.0,10.086247085292579,18.974025776941605
12.05,9.709132713913123,18.268383913788202
12.100000000000001,9.379101575135222,17.56570290781129
12.15,9.092022086414962,16.870538846327022
12.200000000000001,8.844180887683725,16.186660755411637
12.25,8.632263414784903,15.517137798304331
12.3,8.453328500113924,14.864423569292873
12.350000000000001,8.304779963124156,14.230435382484174
12.4,8.184337253758049,13.616627354435417
12.450000000000001,8.090006531295138,13.024056724898674
12.5,8.020053058928294,12.453443306541857
12.55,7.972975432581769,11.905222250559104
12.600000000000001,7.947481908197903,11.379590500078093
12.65,7.942468917907667,10.876547408453163
12.700000000000001,7.957001750707391,10.395930048897503
12.75,7.990297300917132,9.937443753439952
12.8,8.041708745269707,9.500688406082888
12.850000000000001,8.110711987678927,9.085180986763232
12.9,8.196893702775737,8.690374825943524
12.950000000000001,8.299940810303985,8.315675988962056
13.0,8.419631218979793,7.96045716770618
13.05,8.55582568803443,7.624069416705633
13.100000000000001,8.70846066573431,7.30585203256811
13.15,8.877541975601577,7.0051408404599655
13.200000000000001,9.063139232126295,6.721275119373552
13.25,9.26538087801482,6.45360336928518
13.3,9.48444974418753,6.201488097910535
13.350000000000001,9.720579041672135,5.964309782435541
13.4,9.97404870116161,5.741470142121165
13.450000000000001,10.24518198128948,5.532394840812707
13.5,10.534342270614054,5.336535723889585
13.55,10.84193001090037,5.153372681843462
13.600000000000001,11.168379670544232,4.982415222262146
13.65,11.514156696887474,4.823203823337559
13.700000000000001,11.879754374702316,4.675311134945567
13.75,12.26569051523089,4.538343087725715
13.8,12.672503895786898,4.411939966305686
13.850000000000001,13.100750363967897,4.29577749977774
13.9,13.550998512870768,4.189568020672946
13.950000000000001,14.023824824203095,4.093061742944335
14.0,14.519808164665264,4.006048209829987
14.05,15.039523507239926,3.9283579639045785
14.100000000000001,15.583534732839905,3.8598644941365206
14.15,16.152386348885187,3.800486518347052
14.200000000000001,16.746593939545132,3.750190664114933
14.25,17.366633137337644,3.7089946168709162
14.3,18.01292687729262,3.676970810637557
14.350000000000001,18.685830662793357,3.654250744500608
14.4,19.38561553645027,3.6410300162768334
14.450000000000001,20.11244841006871,3.6375741736751377
14.5,20.866369365376524,3.6442254920553268
14.55,21.64726549255974,3.661410795926078
14.600000000000001,22.454840788366603,3.689650447462766
14.65,23.288581592098534,3.729568627900052
14.700000000000001,24.14771700010033,3.7819050342498235
14.75,25.031173673197063,3.847528100976447
14.8,25.937524445338003,3.9274498292170907
14.850000000000001,26.864930167485966,4.022842258234316
14.9,27.811074295220532,4.135055536045347
14.950000000000001,28.77308987436683,4.265637426634817
15.0,29.747478826608766,4.416353914269728
15.05,30.730023826098172,4.589210311490695
15.100000000000001,31.715693638643597,4.786471922251522
15.15,32.698543628226496,5.0106828273572
